antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'google', 'navigation'})",frozenset({'marker'}),0.010452961672473868,0.013937282229965157,0.006968641114982578,0.6666666666666666,47.83333333333333,0.006822955238014301,2.9581881533101044
"frozenset({'close', 'soft'})","frozenset({'android', 'keyboard'})",0.010452961672473868,0.013937282229965157,0.006968641114982578,0.6666666666666666,47.83333333333333,0.006822955238014301,2.9581881533101044
"frozenset({'url', 'open'})",frozenset({'browser'}),0.010452961672473868,0.017421602787456445,0.006968641114982578,0.6666666666666666,38.266666666666666,0.0067865337687722325,2.9477351916376304
"frozenset({'on', 'click'})",frozenset({'listener'}),0.010452961672473868,0.017421602787456445,0.006968641114982578,0.6666666666666666,38.266666666666666,0.0067865337687722325,2.9477351916376304
"frozenset({'google', 'navigation'})",frozenset({'map'}),0.010452961672473868,0.017421602787456445,0.006968641114982578,0.6666666666666666,38.266666666666666,0.0067865337687722325,2.9477351916376304
"frozenset({'view', 'click'})","frozenset({'android', 'web'})",0.010452961672473868,0.017421602787456445,0.006968641114982578,0.6666666666666666,38.266666666666666,0.0067865337687722325,2.9477351916376304
"frozenset({'hide', 'bar'})",frozenset({'show'}),0.010452961672473868,0.020905923344947737,0.006968641114982578,0.6666666666666666,31.888888888888886,0.006750112299530163,2.9372822299651564
frozenset({'key'}),frozenset({'soft'}),0.010452961672473868,0.024390243902439025,0.006968641114982578,0.6666666666666666,27.333333333333332,0.006713690830288094,2.9268292682926824
"frozenset({'hide', 'bar'})","frozenset({'android', 'status'})",0.010452961672473868,0.024390243902439025,0.006968641114982578,0.6666666666666666,27.333333333333332,0.006713690830288094,2.9268292682926824
"frozenset({'using', 'screen'})",frozenset({'device'}),0.010452961672473868,0.027874564459930314,0.006968641114982578,0.6666666666666666,23.916666666666664,0.006677269361046024,2.916376306620209
"frozenset({'google', 'maps'})",frozenset({'location'}),0.010452961672473868,0.027874564459930314,0.006968641114982578,0.6666666666666666,23.916666666666664,0.006677269361046024,2.916376306620209
frozenset({'window'}),"frozenset({'android', 'get'})",0.010452961672473868,0.0313588850174216,0.006968641114982578,0.6666666666666666,21.25925925925926,0.006640847891803955,2.905923344947735
"frozenset({'hide', 'bar'})",frozenset({'status'}),0.010452961672473868,0.0313588850174216,0.006968641114982578,0.6666666666666666,21.25925925925926,0.006640847891803955,2.905923344947735
"frozenset({'view', 'click'})",frozenset({'web'}),0.010452961672473868,0.03484320557491289,0.006968641114982578,0.6666666666666666,19.133333333333333,0.006604426422561887,2.895470383275261
frozenset({'first'}),frozenset({'call'}),0.010452961672473868,0.03832752613240418,0.006968641114982578,0.6666666666666666,17.393939393939394,0.006568004953319817,2.8850174216027873
frozenset({'icon'}),frozenset({'navigation'}),0.010452961672473868,0.03832752613240418,0.006968641114982578,0.6666666666666666,17.393939393939394,0.006568004953319817,2.8850174216027873
"frozenset({'android', 'soft'})",frozenset({'keyboard'}),0.010452961672473868,0.041811846689895474,0.006968641114982578,0.6666666666666666,15.944444444444443,0.006531583484077747,2.8745644599303133
"frozenset({'close', 'soft'})",frozenset({'keyboard'}),0.010452961672473868,0.041811846689895474,0.006968641114982578,0.6666666666666666,15.944444444444443,0.006531583484077747,2.8745644599303133
"frozenset({'android', 'close', 'soft'})",frozenset({'keyboard'}),0.010452961672473868,0.041811846689895474,0.006968641114982578,0.6666666666666666,15.944444444444443,0.006531583484077747,2.8745644599303133
frozenset({'another'}),frozenset({'app'}),0.010452961672473868,0.04878048780487805,0.006968641114982578,0.6666666666666666,13.666666666666666,0.0064587405455936095,2.8536585365853653
frozenset({'running'}),frozenset({'app'}),0.010452961672473868,0.04878048780487805,0.006968641114982578,0.6666666666666666,13.666666666666666,0.0064587405455936095,2.8536585365853653
"frozenset({'android', 'start'})",frozenset({'app'}),0.010452961672473868,0.04878048780487805,0.006968641114982578,0.6666666666666666,13.666666666666666,0.0064587405455936095,2.8536585365853653
frozenset({'access'}),frozenset({'check'}),0.010452961672473868,0.05226480836236934,0.006968641114982578,0.6666666666666666,12.755555555555555,0.00642231907635154,2.8432055749128917
"frozenset({'android', 'back'})",frozenset({'button'}),0.010452961672473868,0.05226480836236934,0.006968641114982578,0.6666666666666666,12.755555555555555,0.00642231907635154,2.8432055749128917
"frozenset({'event', 'android'})",frozenset({'button'}),0.010452961672473868,0.05226480836236934,0.006968641114982578,0.6666666666666666,12.755555555555555,0.00642231907635154,2.8432055749128917
"frozenset({'android', 'enable'})",frozenset({'disable'}),0.010452961672473868,0.05226480836236934,0.006968641114982578,0.6666666666666666,12.755555555555555,0.00642231907635154,2.8432055749128917
frozenset({'window'}),frozenset({'get'}),0.010452961672473868,0.059233449477351915,0.006968641114982578,0.6666666666666666,11.254901960784313,0.006349476137867401,2.822299651567944
frozenset({'title'}),frozenset({'bar'}),0.010452961672473868,0.07665505226480836,0.006968641114982578,0.6666666666666666,8.696969696969697,0.006167368791657055,2.7700348432055746
"frozenset({'android', 'action'})",frozenset({'bar'}),0.010452961672473868,0.07665505226480836,0.006968641114982578,0.6666666666666666,8.696969696969697,0.006167368791657055,2.7700348432055746
"frozenset({'height', 'get'})",frozenset({'bar'}),0.010452961672473868,0.07665505226480836,0.006968641114982578,0.6666666666666666,8.696969696969697,0.006167368791657055,2.7700348432055746
frozenset({'first'}),frozenset({'activity'}),0.010452961672473868,0.10104529616724739,0.006968641114982578,0.6666666666666666,6.597701149425287,0.005912418506962571,2.6968641114982574
"frozenset({'android', 'restart'})",frozenset({'activity'}),0.010452961672473868,0.10104529616724739,0.006968641114982578,0.6666666666666666,6.597701149425287,0.005912418506962571,2.6968641114982574
frozenset({'custom'}),frozenset({'view'}),0.010452961672473868,0.13937282229965156,0.006968641114982578,0.6666666666666666,4.783333333333333,0.005511782345299809,2.581881533101045
frozenset({'item'}),frozenset({'view'}),0.020905923344947737,0.13937282229965156,0.013937282229965157,0.6666666666666666,4.783333333333333,0.011023564690599619,2.581881533101045
frozenset({'menu'}),frozenset({'view'}),0.010452961672473868,0.13937282229965156,0.006968641114982578,0.6666666666666666,4.783333333333333,0.005511782345299809,2.581881533101045
frozenset({'pages'}),frozenset({'view'}),0.010452961672473868,0.13937282229965156,0.006968641114982578,0.6666666666666666,4.783333333333333,0.005511782345299809,2.581881533101045
frozenset({'video'}),frozenset({'view'}),0.010452961672473868,0.13937282229965156,0.006968641114982578,0.6666666666666666,4.783333333333333,0.005511782345299809,2.581881533101045
"frozenset({'add', 'android'})",frozenset({'view'}),0.010452961672473868,0.13937282229965156,0.006968641114982578,0.6666666666666666,4.783333333333333,0.005511782345299809,2.581881533101045
frozenset({'another'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'center'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'custom'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'data'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'database'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'display'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'file'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'key'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'list'}),frozenset({'android'}),0.020905923344947737,0.5017421602787456,0.013937282229965157,0.6666666666666666,1.3287037037037037,0.0034478990882492195,1.494773519163763
frozenset({'notifications'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'orientation'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'query'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'time'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'title'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'touch'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'twitter'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'video'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'window'}),frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'get', 'activity'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'restart', 'activity'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'hide', 'bar'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'click', 'button'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'view', 'click'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'programmatically', 'disable'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'view', 'get'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'google', 'maps'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'google', 'navigation'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'programmatically', 'open'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
"frozenset({'prevent', 'screen'})",frozenset({'android'}),0.010452961672473868,0.5017421602787456,0.006968641114982578,0.6666666666666666,1.3287037037037037,0.0017239495441246097,1.494773519163763
frozenset({'programmatically'}),frozenset({'android'}),0.07665505226480836,0.5017421602787456,0.04878048780487805,0.6363636363636365,1.268308080808081,0.010319416285252951,1.37020905923345
frozenset({'hide'}),frozenset({'android'}),0.027874564459930314,0.5017421602787456,0.017421602787456445,0.625,1.2456597222222223,0.003435758598501863,1.3286875725900116
frozenset({'prevent'}),frozenset({'android'}),0.027874564459930314,0.5017421602787456,0.017421602787456445,0.625,1.2456597222222223,0.003435758598501863,1.3286875725900116
frozenset({'close'}),"frozenset({'android', 'soft'})",0.017421602787456445,0.010452961672473868,0.010452961672473868,0.6000000000000001,57.400000000000006,0.010270854326263523,2.473867595818816
frozenset({'close'}),frozenset({'soft'}),0.017421602787456445,0.024390243902439025,0.010452961672473868,0.6000000000000001,24.6,0.010028044531316394,2.439024390243903
"frozenset({'android', 'close'})",frozenset({'soft'}),0.017421602787456445,0.024390243902439025,0.010452961672473868,0.6000000000000001,24.6,0.010028044531316394,2.439024390243903
"frozenset({'android', 'bar'})",frozenset({'status'}),0.03484320557491289,0.0313588850174216,0.020905923344947737,0.6000000000000001,19.133333333333336,0.01981327926768566,2.4216027874564467
frozenset({'browser'}),frozenset({'open'}),0.017421602787456445,0.04529616724738676,0.010452961672473868,0.6000000000000001,13.246153846153847,0.009663829838895702,2.3867595818815337
frozenset({'close'}),"frozenset({'android', 'programmatically'})",0.017421602787456445,0.04878048780487805,0.010452961672473868,0.6000000000000001,12.3,0.00960312739015892,2.378048780487805
frozenset({'scroll'}),"frozenset({'view', 'android'})",0.017421602787456445,0.05574912891986063,0.010452961672473868,0.6000000000000001,10.762500000000001,0.009481722492685356,2.360627177700349
frozenset({'close'}),frozenset({'programmatically'}),0.017421602787456445,0.07665505226480836,0.010452961672473868,0.6000000000000001,7.827272727272729,0.009117507800264664,2.3083623693379796
"frozenset({'android', 'close'})",frozenset({'programmatically'}),0.017421602787456445,0.07665505226480836,0.010452961672473868,0.6000000000000001,7.827272727272729,0.009117507800264664,2.3083623693379796
frozenset({'listener'}),frozenset({'android'}),0.017421602787456445,0.5017421602787456,0.010452961672473868,0.6000000000000001,1.1958333333333335,0.0017118090543772543,1.2456445993031362
frozenset({'scroll'}),frozenset({'android'}),0.017421602787456445,0.5017421602787456,0.010452961672473868,0.6000000000000001,1.1958333333333335,0.0017118090543772543,1.2456445993031362
frozenset({'without'}),frozenset({'android'}),0.017421602787456445,0.5017421602787456,0.010452961672473868,0.6000000000000001,1.1958333333333335,0.0017118090543772543,1.2456445993031362
frozenset({'height'}),frozenset({'bar'}),0.024390243902439025,0.07665505226480836,0.013937282229965157,0.5714285714285714,7.454545454545455,0.012067646808872269,2.154471544715447
frozenset({'user'}),frozenset({'android'}),0.024390243902439025,0.5017421602787456,0.013937282229965157,0.5714285714285714,1.1388888888888888,0.0016996685646298963,1.1626016260162602
frozenset({'webview'}),frozenset({'android'}),0.024390243902439025,0.5017421602787456,0.013937282229965157,0.5714285714285714,1.1388888888888888,0.0016996685646298963,1.1626016260162602
frozenset({'button'}),frozenset({'android'}),0.05226480836236934,0.5017421602787456,0.027874564459930314,0.5333333333333333,1.0629629629629629,0.0016511066056404712,1.0676953708312593
frozenset({'disable'}),frozenset({'android'}),0.05226480836236934,0.5017421602787456,0.027874564459930314,0.5333333333333333,1.0629629629629629,0.0016511066056404712,1.0676953708312593
frozenset({'get'}),frozenset({'android'}),0.059233449477351915,0.5017421602787456,0.0313588850174216,0.5294117647058824,1.0551470588235294,0.0016389661158931167,1.0587979094076656
frozenset({'exception'}),frozenset({'illegal'}),0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'url'}),frozenset({'specific'}),0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'thread'}),frozenset({'ui'}),0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'drawer'}),"frozenset({'icon', 'navigation'})",0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'exception'}),"frozenset({'java', 'illegal'})",0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'url'}),"frozenset({'specific', 'open'})",0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
"frozenset({'android', 'navigation'})","frozenset({'marker', 'google'})",0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'marker'}),"frozenset({'android', 'google', 'navigation'})",0.013937282229965157,0.006968641114982578,0.006968641114982578,0.5,71.75,0.006871517197003727,1.9860627177700347
frozenset({'drawer'}),frozenset({'icon'}),0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'exception'}),frozenset({'java'}),0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'thread'}),frozenset({'run'}),0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'url'}),"frozenset({'open', 'browser'})",0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'drawer'}),"frozenset({'navigation', 'disable'})",0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
"frozenset({'drawer', 'navigation'})",frozenset({'icon'}),0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'marker'}),"frozenset({'google', 'navigation'})",0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
"frozenset({'android', 'keyboard'})","frozenset({'close', 'soft'})",0.013937282229965157,0.010452961672473868,0.006968641114982578,0.5,47.83333333333333,0.006822955238014301,1.9790940766550522
frozenset({'exception'}),frozenset({'thread'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'thread'}),frozenset({'exception'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'marker'}),frozenset({'maps'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'maps'}),frozenset({'marker'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
"frozenset({'android', 'navigation'})",frozenset({'marker'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'marker'}),"frozenset({'android', 'navigation'})",0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
"frozenset({'google', 'location'})",frozenset({'maps'}),0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'maps'}),"frozenset({'google', 'location'})",0.013937282229965157,0.013937282229965157,0.006968641114982578,0.5,35.875,0.006774393279024876,1.9721254355400697
frozenset({'url'}),frozenset({'browser'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
"frozenset({'android', 'keyboard'})",frozenset({'close'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
frozenset({'maps'}),"frozenset({'android', 'google'})",0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
frozenset({'marker'}),"frozenset({'android', 'google'})",0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
"frozenset({'google', 'location'})",frozenset({'api'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
"frozenset({'view', 'disable'})",frozenset({'scroll'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
"frozenset({'google', 'location'})",frozenset({'map'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
"frozenset({'view', 'item'})",frozenset({'recycler'}),0.013937282229965157,0.017421602787456445,0.006968641114982578,0.5,28.700000000000003,0.00672583132003545,1.9651567944250872
frozenset({'background'}),"frozenset({'android', 'set'})",0.013937282229965157,0.020905923344947737,0.006968641114982578,0.5,23.916666666666664,0.006677269361046024,1.9581881533101044
frozenset({'handle'}),frozenset({'event'}),0.013937282229965157,0.024390243902439025,0.006968641114982578,0.5,20.5,0.006628707402056599,1.951219512195122
frozenset({'keyboard'}),frozenset({'soft'}),0.041811846689895474,0.024390243902439025,0.020905923344947737,0.5,20.5,0.0198861222061698,1.951219512195122
"frozenset({'android', 'keyboard'})",frozenset({'soft'}),0.013937282229965157,0.024390243902439025,0.006968641114982578,0.5,20.5,0.006628707402056599,1.951219512195122
frozenset({'manager'}),frozenset({'location'}),0.013937282229965157,0.027874564459930314,0.006968641114982578,0.5,17.9375,0.006580145443067173,1.9442508710801394
frozenset({'maps'}),frozenset({'location'}),0.013937282229965157,0.027874564459930314,0.006968641114982578,0.5,17.9375,0.006580145443067173,1.9442508710801394
frozenset({'thread'}),frozenset({'on'}),0.013937282229965157,0.027874564459930314,0.006968641114982578,0.5,17.9375,0.006580145443067173,1.9442508710801394
"frozenset({'android', 'screen'})",frozenset({'device'}),0.020905923344947737,0.027874564459930314,0.010452961672473868,0.5,17.9375,0.00987021816460076,1.9442508710801394
frozenset({'enable'}),"frozenset({'android', 'disable'})",0.013937282229965157,0.027874564459930314,0.006968641114982578,0.5,17.9375,0.006580145443067173,1.9442508710801394
frozenset({'number'}),"frozenset({'android', 'application'})",0.013937282229965157,0.0313588850174216,0.006968641114982578,0.5,15.944444444444445,0.006531583484077748,1.9372822299651569
"frozenset({'call', 'android'})",frozenset({'using'}),0.013937282229965157,0.0313588850174216,0.006968641114982578,0.5,15.944444444444445,0.006531583484077748,1.9372822299651569
"frozenset({'screen', 'device'})",frozenset({'using'}),0.013937282229965157,0.0313588850174216,0.006968641114982578,0.5,15.944444444444445,0.006531583484077748,1.9372822299651569
"frozenset({'height', 'bar'})",frozenset({'action'}),0.013937282229965157,0.03484320557491289,0.006968641114982578,0.5,14.350000000000001,0.006483021525088322,1.9303135888501741
frozenset({'restart'}),"frozenset({'android', 'activity'})",0.013937282229965157,0.03484320557491289,0.006968641114982578,0.5,14.350000000000001,0.006483021525088322,1.9303135888501741
"frozenset({'view', 'disable'})",frozenset({'web'}),0.013937282229965157,0.03484320557491289,0.006968641114982578,0.5,14.350000000000001,0.006483021525088322,1.9303135888501741
frozenset({'marker'}),frozenset({'navigation'}),0.013937282229965157,0.03832752613240418,0.006968641114982578,0.5,13.045454545454547,0.006434459566098897,1.9233449477351916
frozenset({'location'}),frozenset({'google'}),0.027874564459930314,0.041811846689895474,0.013937282229965157,0.5,11.958333333333332,0.012771795214218942,1.916376306620209
frozenset({'marker'}),frozenset({'google'}),0.013937282229965157,0.041811846689895474,0.006968641114982578,0.5,11.958333333333332,0.006385897607109471,1.916376306620209
"frozenset({'android', 'navigation'})",frozenset({'google'}),0.013937282229965157,0.041811846689895474,0.006968641114982578,0.5,11.958333333333332,0.006385897607109471,1.916376306620209
frozenset({'number'}),frozenset({'application'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
frozenset({'restart'}),frozenset({'application'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
frozenset({'background'}),frozenset({'set'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
"frozenset({'android', 'number'})",frozenset({'application'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
"frozenset({'android', 'background'})",frozenset({'set'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
"frozenset({'view', 'android', 'web'})",frozenset({'open'}),0.013937282229965157,0.04529616724738676,0.006968641114982578,0.5,11.038461538461538,0.006337335648120045,1.9094076655052266
frozenset({'marker'}),frozenset({'click'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
frozenset({'drawer'}),frozenset({'disable'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
frozenset({'enable'}),frozenset({'disable'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
frozenset({'marker'}),frozenset({'disable'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
"frozenset({'user', 'android'})",frozenset({'check'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
"frozenset({'drawer', 'navigation'})",frozenset({'disable'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
"frozenset({'view', 'scroll'})",frozenset({'disable'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
"frozenset({'view', 'android', 'web'})",frozenset({'click'}),0.013937282229965157,0.05226480836236934,0.006968641114982578,0.5,9.566666666666666,0.006240211730141194,1.8954703832752613
frozenset({'add'}),"frozenset({'view', 'android'})",0.013937282229965157,0.05574912891986063,0.006968641114982578,0.5,8.96875,0.006191649771151768,1.8885017421602788
frozenset({'device'}),frozenset({'screen'}),0.027874564459930314,0.059233449477351915,0.013937282229965157,0.5,8.441176470588236,0.012286175624324686,1.8815331010452963
"frozenset({'android', 'device'})",frozenset({'screen'}),0.020905923344947737,0.059233449477351915,0.010452961672473868,0.5,8.441176470588236,0.009214631718243514,1.8815331010452963
"frozenset({'height', 'bar'})",frozenset({'get'}),0.013937282229965157,0.059233449477351915,0.006968641114982578,0.5,8.441176470588236,0.006143087812162343,1.8815331010452963
frozenset({'showing'}),frozenset({'bar'}),0.013937282229965157,0.07665505226480836,0.006968641114982578,0.5,6.522727272727273,0.005900278017215215,1.8466898954703832
frozenset({'settings'}),frozenset({'programmatically'}),0.013937282229965157,0.07665505226480836,0.006968641114982578,0.5,6.522727272727273,0.005900278017215215,1.8466898954703832
"frozenset({'android', 'version'})",frozenset({'programmatically'}),0.013937282229965157,0.07665505226480836,0.006968641114982578,0.5,6.522727272727273,0.005900278017215215,1.8466898954703832
"frozenset({'screen', 'home'})",frozenset({'programmatically'}),0.013937282229965157,0.07665505226480836,0.006968641114982578,0.5,6.522727272727273,0.005900278017215215,1.8466898954703832
frozenset({'one'}),frozenset({'activity'}),0.013937282229965157,0.10104529616724739,0.006968641114982578,0.5,4.948275862068965,0.0055603443042892345,1.797909407665505
frozenset({'start'}),frozenset({'activity'}),0.027874564459930314,0.10104529616724739,0.013937282229965157,0.5,4.948275862068965,0.011120688608578469,1.797909407665505
frozenset({'add'}),frozenset({'view'}),0.013937282229965157,0.13937282229965156,0.006968641114982578,0.5,3.5875000000000004,0.005026162755405553,1.721254355400697
"frozenset({'android', 'text'})",frozenset({'view'}),0.020905923344947737,0.13937282229965156,0.010452961672473868,0.5,3.5875000000000004,0.00753924413310833,1.721254355400697
frozenset({'app'}),frozenset({'android'}),0.04878048780487805,0.5017421602787456,0.024390243902439025,0.5,0.9965277777777778,-8.498342823149568e-05,0.9965156794425087
frozenset({'bottom'}),frozenset({'android'}),0.013937282229965157,0.5017421602787456,0.006968641114982578,0.5,0.9965277777777778,-2.4280979494712557e-05,0.9965156794425087
